"https://www.vedomosti.ru/economics/articles/2022/09/28/942829-minek-zhdet-rosta-zarplat";"Минэк прогнозирует рост среднемесячных зарплат на 6600 рублей в этом году";"Среднемесячная зарплата в 2022 г. вырастет более чем на 6600 руб., или на 11,6%, относительно уровня 2021 г. и составит 63 888 руб. Такие данные приведены в обновленном прогнозе социально-экономического развития на 2023 г. и на плановый период 2024–2025 гг., подготовлен ном Минэком. В 2023 г. ведомство ожидает повышения показателя еще на почти 6000 руб., или 8,7%, – до 69 452 руб. В 2024 и 2025 гг. зарплата будет расти до 74 804 и 80 028 руб. соответственно. По сравнению с последним опубликованным Минэком прогнозом – он был представлен в мае – принципиальных изменений ожиданий по уровню зарплаты нет. Тогда ведомство ожидало, что уровень среднемесячной заработной платы в 2022 г. может составить 63 378 руб., в 2023 г. – 69 637 руб., в 2024 г. – 74 997 руб., в 2025 г. – 79 836 руб.В конце августа Минэк распространил фрагмент прогноза социально-экономического развития, где уже был существенным образом улучшен ряд показателей по социальной обеспеченности населения. Если в мае прогнозировался спад реальных доходов в этом году на 6,8%, то уже в конце августа Минэк прогнозировал сокращение на 2,8%. Среднегодовой уровень безработицы в 2022 г. сохранится на отметке 2021 г. – 4,8%. В прошлом варианте ожидался рост показателя до 6,7%.";"09/27/2022 21:51:24"
"https://www.vedomosti.ru/economics/articles/2022/09/23/942191-chto-minfin-vklyuchil-v-byudzhet";"Что Минфин включил в бюджет на 2023–2025 годы";"Правительство определилось с основными параметрами федерального бюджета на 2023 г. и плановый период 2024–2025 гг: проект главного финансового документа страны был одобрен на заседании в четверг, сообщил кабмин. Проект бюджета учитывает многие вызовы, в том числе связанные с антироссийскими санкциями, заявил премьер-министр Михаил Мишустин на совещании с правительством.В текущем году бюджетные расходы составят 29 трлн руб. и будут оставаться на этом же уровне в ближайшие три года, следует из Основных направлений бюджетной, налоговой и таможенно-тарифной политики на следующую трехлетку (документ есть у «Ведомостей»). Доходы в этом году ожидаются в объеме 27,7 трлн руб. (в том числе нефтегазовые – 11,7 трлн), в 2023 г. – 26,1 трлн руб. (8,9 трлн), в 2024 г. – 27,2 трлн (8,7 трлн), в 2025 г. – 27,98 трлн (8,5 трлн). Таким образом дефицит бюджета в 2022 г. составит 1,3 трлн руб., или 0,9% ВВП, в 2023 г. – 2,9 трлн, 2% ВВП, в 2024 г. – 2,2 трлн, 1,4% ВВП, в 2025 г. – 1,3 трлн, 0,7% ВВП.В ближайшую трехлетку ожидается поступление дополнительных доходов бюджета, в том числе из-за увеличения экспортной пошлины и НДПИ на природный газ, повышения налогообложения нефтяной отрасли, введения экспортной пошлины на удобрения и уголь, роста собираемости и улучшения администрирования акциза на табак, введения акциза на сладкие напитки, указано в документе. Структура и объем ненефтегазовых доходов федерального бюджета на прогнозном горизонте в целом будут стабильны – на уровне порядка 11,3–11,5% ВВП.Несмотря на внешние вызовы, достижение национальных целей развития страны остается ключевой задачей бюджетной политики, на решение которой в том числе направлено изменение структуры и повышение результативности расходов, указано в документе. Расходы на послание президента в 2022 г. планируются на уровне 2 трлн руб., в 2023 г. – 2,2 трлн, в 2024 г. – 2,4 трлн, в 2025 г. – 2,3 трлн. Финансирование нацпроектов ожидается в размере 3,2 трлн, в 2023 г. – 2,9 трлн, в 2024 г. – 2,96 трлн. Значительные ресурсы будут предусмотрены на восстановление дружественных территорий и укрепление национальной обороны, отмечается в документе. Конкретные суммы там не уточняются.Внутренние заимствования, как и раньше, будут выступать основным источником покрытия дефицита бюджета. В условиях внешних ограничений внутренний долговой рынок фактически остается единственным источником привлечения заемных средств в значимых объемах, подчеркивает Минфин.Проект Основных направлений Минфина, который был подготовлен весной, предполагал гораздо меньший размер дефицита бюджета в ближайшие два года: в 2023 г. – 1,6 трлн, или 1,1% ВВП (расходы оценивались в 26,4 трлн, доходы – 24,8 трлн), в 2024 г. – 1,4 трлн, или 0,9% ВВП (расходы – 26,8 трлн, доходы – 25,4 трлн). В 2025 г. он прогнозировался на уровне 1,4 трлн, или 0,8% ВВП (расходы – 27 трлн, доходы – 25,7 трлн).Объем фонда национального благосостояния (ФНБ) на конец 2022 г. теперь ожидается на уровне 8,99 трлн руб., в 2023 г. – 6,3 трлн, в 2024 г. – 5,95 трлн, в 2025 г. – 6,6 трлн. Ранее объем фонда на конец текущего года ожидался на уровне 12,8 трлн руб., в 2023 г. – 11,8 трлн, в 2024 г. – 11,3 трлн, в 2025 г. – 11,4 трлн.Минфин ждет исполнения консолидированных бюджетов регионов в 2022 г. с профицитом в 102,4 млрд руб., а в ближайшую трехлетку закладывает дефицит: в 2023 г. – на уровне 59,4 млрд, в 2024 г. – 53,1 млрд, в 2025 г. – 29,8 млрд. Ранее министерство прогнозировало более высокий профицит по итогам текущего года – на уровне 163 млрд руб., в 2023–2024 гг. – дефицит в 132,5 млрд руб. и 78,1 млрд руб. соответственно, а в 2025 г. возвращение к профициту – на уровне 6,8 млрд.Минфин в то же время существенно улучшил оценки поступлений от дивидендов госкомпаний: в 2022 г. они прогнозируются в 850,1 млрд руб., в 2023 г. – 544,1 млрд, в 2024 г. – 845,2 млрд, в 2025 г. – 823,6 млрд. Ранее они ожидались в объеме 283,5 млрд руб. в 2022 г., 198,8 млрд – в 2023 г., 288,6 млрд – в 2024 г., 299,8 млрд – в 2025 г.";"09/22/2022 22:25:30"
"https://www.vedomosti.ru/economics/news/2022/09/23/942282-v-minselhoze-predlozhili-prodlit";"В Минсельхозе предложили продлить беспошлинный импорт говядины на 2023 год";"Беспошлинный импорт говядины в рамках квоты в 200 000 тонн в Россию могут продлить на 2023 г., об этом сообщил «Коммерсантъ» со ссылкой на источники. Уточняется, что с такой инициативой выступил Минсельхоз, предложение было адресовано Минэкономики, в ведомстве подтвердили получение документа. В Минсельхозе отметили, что конкретные сроки и объемы квоты все еще не определены.В начале этого года было принято решение ввести квоты на импорт замороженной говядины, а также до 100 000 тонн свинины сроком на один год, чтобы сдержать рост цен на мясо и мясную продукцию.Предложение продлить действие беспошлинного импорта связано с тем, что по итогам первого полугодия в России производство говядины не нарастили, утверждает гендиректор ПХ «Лазаревское» Кристина Романовская. По ее словам, отмена квоты приведет к дефициту и дальнейшему росту цен на продукцию. По данным Росстата, с начала года объемы производства снизились на 3,3% в годовом выражении, до 866 000 тонн в убойной массе.При этом глава Национальной мясной ассоциации (НМА) Сергей Юшин допустил возможность увеличения объемов производства говядины. По его словам, в ближайшее время начнется сезон убоя скота, на который приходится до 40% годового объема выпуска продукции.В «Мираторге» выступили против этих льгот, поскольку с учетом крепкого рубля и высокой себестоимости производства говядины внутри страны продление беспошлинного импорта усугубит и так непростую ситуацию для локальных производителей. Такое же мнение выразил и гендиректор Национального союза производителей говядины Роман Костюк. По его словам, отмена пошлины на ввоз продукции уже оказала негативное влияние на местных производителей, которые были вынуждены снизить закупочные цены. В «Мираторге» предложили перейти к плоской пошлине на уровне 27,5%.Несмотря на опасения отечественных игроков, беспошлинный импорт не привел к увеличению объема ввозимого мяса, отметил собеседник издания. Из-за логистических проблем и резкого скачка курса доллара объемы поставок резко снизились в сравнении с началом года, когда импортные показатели превышали средние значения в 2021 г. В частности, в июне в Россию было импортировано на 73% меньше говядины год к году, сообщил Юшин. Подписывайтесь на «Ведомости» в Telegram и будьте в курсе главных новостей экономики и бизнеса";"09/23/2022 11:20:35"
"https://www.vedomosti.ru/finance/news/2022/09/29/943035-rbk-pravitelstvo-smozhet-prodavat-dolgi-drugih-stran";"РБК: правительство сможет продавать долги других стран неподсанкционным лицам";"Правительство России со следующего года сможет уступать права требования к иностранным государствам и юрлицам по их долгам перед РФ, которые стало затруднительно обслуживать из-за санкций. Такой механизм может быть закреплен в федеральном бюджете, пишет РБК.При этом передаваться такие долги могут юрлицам, работающим на территории стран-должников и не попавшим под санкции. В материалах к проекту бюджета говорится, что по достижении договоренностей о продаже двусторонних долгов расчеты будут проводиться в тех валютах, которым не грозит блокировка из-за санкций.По итогам этого года проценты по госкредитам, предоставленным РФ другим странам и их юрлицам, составят 9,7 млрд руб. после 52,1 млрд руб. годом ранее. В 2023 г., однако, они вновь вырастут – до 40,3 млрд руб., считает правительство.В феврале министерство финансов США запретило американским резидентам участвовать в операциях с Банком России, Фондом национального благосостояния (ФНБ) и российским Министерством финансов. Евросоюз также запретил проводить операции по управлению резервами и активами Банка России.Подписывайтесь на «Ведомости» в Telegram и будьте в курсе главных новостей экономики и бизнеса";"09/29/2022 06:26:52"
"https://www.vedomosti.ru/economics/news/2022/09/28/942927-tagesspiegel-v-frg-boyatsya-severnii-potok";"Tagesspiegel: в ФРГ боятся, что «Северный поток» никогда не введут в эксплуатацию после ЧП";"Службы безопасности Германии выразили обеспокоенность тем, что обе нитки газопровода «Северный поток — 1» никогда нельзя будет использовать из-за попавшей в них морской воды, об этом сообщила немецкая газета Der Tagesspiegel со ссылкой на источники в правительственных кругах. «Если их не отремонтировать быстро, в трубопровод попадет много соленой воды, которая вызовет коррозию», — сказано в сообщении. В ночь на понедельник, 26 сентября, в газопроводе «Северный поток — 2» упало давление. Снижение зафиксировали в трубе «А» в исключительной экономической зоне (ИЭЗ) Дании юго-восточнее острова Борнхольм. В тот же день давление упало на обеих нитках «Северного потока».Позднее сообщалось, что на маршрутах газопроводов было зафиксировано два взрыва. Шведская полиция начала предварительное расследование по факту возможной диверсии. Отмечалось, что взрывы произошли в том же районе, где и утечка газа, о которой сообщило ранее морское управление Дании. Позже глава европейской дипломатии Жозеп Боррель заявил о преднамеренности инцидентов на «Северном потоке» и «Северном потоке — 2».В компании Nord Stream AG (оператор газопровода «Северный поток») отметили, что сроки восстановления работоспособности обоих газопроводов пока оценить невозможно. Подписывайтесь на «Ведомости» в Telegram и будьте в курсе главных новостей экономики и бизнеса.";"09/28/2022 12:14:43"
"https://www.vedomosti.ru/economics/news/2022/09/29/943137-operator-otsenil-sroki-prekrascheniya-vihoda";"Оператор оценил сроки прекращения выхода газа из «Северного потока»";"Утечка газа из поврежденного подводного трубопровода «Северный поток - 1», вероятно, прекратится в понедельник, пишет агентство Reuters со ссылкой на оператора Nord Stream AG.Представитель компании заявил, что в настоящее время невозможно дать какие-либо прогнозы относительно будущей эксплуатации трубопровода до тех пор, пока не будет оценен ущерб. Он также отметил, что Nord Stream сможет провести такую оценку только после того, как доберется до этого района.«Выход газа из газопровода "Северный поток - 1", скорее всего, завершится в понедельник. Пока не будут получены какие-то результаты оценки ущерба, никаких прогнозов делать нельзя. Оценка ущерба может быть проведена на месте, как только нам удастся приблизиться к этому району. На данный момент это запретная зона», — сказал представитель пресс-службы.В ночь на понедельник, 26 сентября, в двух газопроводах «Северный поток» упало давление. Две утечки находятся в исключительной экономической зоне (ИЭЗ) Швеции, еще две — в Дании.Шведская полиция начала предварительное расследование по факту возможной диверсии. Экс-глава МИД Польши, евродепутат Радослав Сикорский в своем аккаунте в Twitter поблагодарил США за повреждение «Северного потока». Официальный представитель МИД России Мария Захарова призвала президента США Джо Байдена ответить, причастен ли Вашингтон к авариям на двух газопроводах. Пресс-секретарь президента России Дмитрий Песков назвал случившееся «терактом».По информации немецкой газеты Der Tagesspiegel, если ремонт не будет проведен в ближайшее время, обе нитки «Северного потока» никогда не будут введены в эксплуатацию из-за эрозии от морской воды, такие опасения выразили службы безопасности Германии.Подписывайтесь на «Ведомости» в Telegram и будьте в курсе главных новостей экономики и бизнеса.";"09/29/2022 13:57:37"
"https://www.vedomosti.ru/society/articles/2022/10/05/943919-pravitelstvo-uvelichit-finansirovanie-kosmicheskoi-programmi";"В ближайшие три года Федеральная космическая программа вырастет более чем на 70 млрд руб";"Правительство планирует увеличить финансирование Федеральной космической программы (ФКП) в 2023, 2024 и 2025 гг. на общую сумму свыше 73 млрд руб., следует из материалов к проекту федерального бюджета на 2023–2025 гг., с которыми ознакомились «Ведомости». Согласно данным, опубликованным на сайте Федеральных целевых программ, в 2023 г. действующие бюджетные назначения на ФКП составляют 112,3 млрд руб, а в 2024 г. – 118,5 млрд руб. Бюджетный прогноз на 2025 г. составлял также 118,5 млрд руб. При этом в материалах к проекту бюджета указано, что в 2023 г. на ФКП будет выделено 133,1 млрд руб. (+21 млрд руб.), в 2024 г. – 140,5 млрд руб. (+22 млрд руб.), в 2025 г. – 148,5 млрд руб. (+30 млрд руб.).Предполагается, что дополнительные бюджетные ассигнования пойдут на поставку продукции в целях обеспечения заданий государственного оборонного заказа (ГОЗ), а также на проведение исследований в области разработки вооружения, военной и специальной техники и военно-технического имущества в целях создания перспективных средств выведения и космических аппаратов, говорится в пояснительной записке к проекту бюджета на 2023–2025 гг.";"10/04/2022 22:27:49"
"https://www.vedomosti.ru/economics/news/2022/10/03/943669-urals-snizilas-v-sentyabre";"Цена на нефть Urals снизилась почти на 8,7% в сентябре";"Средняя стоимость нефти марки Urals в сентябре снизилась до $68,25 за барр. после $74,43 за барр. в августе, падение за месяц составило 8,67%, сообщил Минфин России.В годовом выражении стоимость Urals в сентябре снизилась на 5,81%. При этом за первые девять месяцев 2022 г. средняя цена Urals составила $80,58 за барр. после $65,96 за барр. за аналогичный период прошлого года.Ранее Минфин спрогнозировал доходы бюджета в зависимости от конъюнктуры на нефтегазовом рынке. При наиболее негативном варианте развития событий – падении цены до $30 и добычи до 7 млн барр./сутки – Минфин ожидает снижения нефтегазовых доходов до 2,9 трлн руб. В бюджетном прогнозе на 2025 г. ведомство предполагает, что эти поступления составят 8,5 трлн руб. При наиболее позитивном – росте стоимости Urals до $100 и объема добычи до 11 млн барр./cутки – нефтегазовые поступления составят 12,9 трлн руб.Минимально приемлемая цена, считает Минфин, $50 за 1 барр. Urals. Но такое значение в целом допустимо для бюджета лишь при условии максимальной добычи в 11 млн барр./сутки. При таком сочетании доходы составят 7,5 трлн руб.Подписывайтесь на «Ведомости» в Telegram и будьте в курсе главных новостей экономики и бизнеса.";"10/03/2022 14:36:39"
"https://www.vedomosti.ru/business/news/2022/10/04/943807-edinaya-ne-podderzhala-initsiativu";"«Единая Россия» не поддержала инициативу повысить тарифы проезда по платным трассам";"«Единая Россия» считает, что сейчас необходимо не повышать, а сдерживать тарифы проезда по платным автодорогам. Так секретарь генсовета ЕР Андрей Турчак прокомментировал соответствующее предложение Минтранса, призвав правительство не принимать его.«Стремление дорожников нарастить свою прибыль понятно, но сегодня мыслить надо в общегосударственном, а не узком отраслевом масштабе. В настоящий момент нужно, прежде всего, поддержать как граждан, так и предпринимателей, занимающихся грузоперевозками. А значит, наоборот, принять меры по сдерживанию тарифов», – написал он в своем Telegram-канале.Повышение затрат на логистику негативно скажется на простых людях и транспортных компаниях, обеспечивающих большое число рабочих мест, добавил Турчак. Граждане, малый и средний бизнес нуждаются в максимальной защите государства, а у крупных дорожно-строительных организаций достаточно ресурсов, чтобы сбалансировать экономику своих проектов, считает он. На новую редакцию проекта постановления правительства с тарифами для платных федеральных дорог ранее обратил внимание «Коммерсантъ». Согласно документу, на реконструированных государственных трассах тариф для легковых автомобилей планируется увеличить с 3 до 5 руб. за 1 км, на трассах, построенных с нуля, — с 3 до 8 руб. за 1 км. Индексация тарифов также запланирована для автобусов и грузовиков.Сам Минтранс объяснил необходимость повышения тарифов ростом себестоимости строительства в среднем на 12%. В ведомстве напомнили, что действующий тариф был рассчитан в соответствии с ценами 2015 г.Подписывайтесь на «Ведомости» в Telegram и будьте в курсе главных новостей экономики и бизнеса.";"10/04/2022 12:00:12"
"https://www.vedomosti.ru/economics/news/2022/10/04/943873-vsemirnii-bank-sprognoziroval-padenie";"Всемирный банк спрогнозировал падение российского ВВП на 4,5% в 2022 году";"ВВП России снизится на 4,5% в 2022 г., следует из обновленного прогноза Всемирного банка. Падение ВВП в 2023 г. составит 3,6%.«Хотя чрезвычайные политические меры предотвратили экономический коллапс, эффект от санкций будет, как ожидается, нарастать с течением времени», — отмечено в отчете.Среди негативных факторов, влияющих на российскую экономику, выделены санкции, исход зарубежных компаний, неопределенность перспектив и падение реальных доходов, которое размывает потребительский спрос. Экономика сможет вернуться к росту в 2024 г., поясняют авторы отчета.Минэкономразвития ранее улучшило прогноз по ВВП России в 2022 г.: спад ожидается только на 2,9%. В 2023 г. спад экономики будет меньше – 0,8%, при этом уже в 2024–2025 гг. ВВП будет расти по 2,6% в год.Как отмечал глава министерства Максим Решетников, российская экономика оказалась устойчивой к глобальным вызовам: спад ВВП в июле составил 4,3% после 4,9% в июне. Свой вклад вносят меры соцподдержки – индексация пенсий, прожиточного минимума, МРОТа. Кроме того, экономику поддерживает бюджетный импульс. Подписывайтесь на «Ведомости» в Telegram и будьте в курсе главных новостей экономики и бизнеса.";"10/04/2022 16:45:15"
"https://www.vedomosti.ru/economics/news/2022/10/05/943934-gosdolg-ssha-dostig-rekordnih-31-trln";"Госдолг США достиг рекордных $31 трлн";"Государственный долг США превысил $31 трлн впервые в истории страны, следует из данных минфина США.К 4 октября этот показатель составил $31,12 трлн. Из них $6,82 трлн относятся к внутриправительственному долгу США, еще $24,29 трлн — к публичному долгу.По данным минфина, опубликованным в базе, сумма госдолга стала максимальной с 1993 г. Тогда госдолг США составлял $4,22 трлн. С тех пор он постоянно увеличивается.Как отмечает газета The New York Times, рост госдолга до этой отметки может создать политические проблемы для президента США Джо Байдена, который заявлял о намерении сократить дефицит бюджета страны. Так, он обещал уменьшить этот показатель на $1,5 трлн к концу текущего финансового года. При этом, по оценкам Комитета по ответственному федеральному бюджету, с начала президентства Байдена дефицит увеличился на $5 трлн.В минфине США также сообщали о планах погасить $26 млрд по частным долговым обязательствам с апреля по июнь 2022 г. В то же время в ведомстве сомневались в сокращении госдолга, указывая на планы увеличить его на $182 млрд в III квартале.В декабре 2021 г. Байден утвердил повышение лимита госдолга США на $2,5 трлн, до $31,4 трлн. Отметку в $30 трлн показатель перешагнул к началу февраля 2022 г. Тогда NYT писала, что увеличение госдолга связано с последствиями пандемии. Белый дом профинансировал за счет заемных средств расходы в $5 трлн на пособия по безработице, финансовую поддержку малого бизнеса и стимулирующие выплаты.Также в конце сентября на фоне роста инфляции в США Федеральная резервная система (ФРС) страны повысила ключевую ставку сразу на 75 базисных пунктов (б. п.) до 3–3,25%. Ожидается, что до конца года ставка может вырасти до 4–4,5%.Подписывайтесь на «Ведомости» в Telegram и будьте в курсе главных новостей экономики и бизнеса";"10/05/2022 06:30:01"
"https://www.vedomosti.ru/economics/news/2022/10/04/943887-operator-zayavil-o-nevozmozhnosti";"Оператор заявил о невозможности обследовать повреждения на «Северном потоке»";"Компания Nord Stream AG не может приступить к обследованию поврежденных участков газопровода «Северный поток» из-за отсутствия необходимых разрешений, сообщила пресс-служба компании.«На сегодняшний день компания Nord Stream AG не имеет возможности обследовать поврежденные участки газопровода в связи с отсутствием ранее запрошенных необходимых разрешений», — говорится в сообщении.По заявлению шведских властей, для проведения государственного расследования в районе Балтийского моря вокруг мест повреждений введен запрет, в частности, на судоходство, постановку на якорь и водолазные работы. Датские власти в свою очередь отметили, что сроки обработки запроса Nord Stream AG на проведение обследования могут составить более 20 рабочих дней.Датское энергетическое агентство ранее сообщило, что давление в газопроводе «Северный поток — 2» стабилизировалось. Пресс-служба береговой охраны Швеции при этом заявила, что утечка газа на «Северном потоке — 2» возобновилась, принимаются необходимые меры для предотвращения негативного воздействия на окружающую среду из-за выбросов газа.В ночь на понедельник, 26 сентября, в двух газопроводах «Северный поток» упало давление. Две утечки из трубопроводов зафиксированы в исключительной экономической зоне (ИЭЗ) Швеции, еще две — в ИЭЗ Дании. Позднее сообщалось, что на маршрутах газопроводов было зафиксировано два взрыва, шведская полиция начала предварительное расследование по факту возможной диверсии. 30 сентября президент России Владимир Путин обвинил Запад в диверсиях на магистралях «Северного потока» и уничтожении европейской энергоструктуры.Подписывайтесь на «Ведомости» в Telegram и будьте в курсе главных новостей экономики и бизнеса.";"10/04/2022 18:19:19"
"https://www.vedomosti.ru/economics/articles/2022/10/05/943913-biznes-poprosil-mishustina-prodlit-moratorii";"Бизнес попросил Мишустина продлить на два года мораторий на проверки";"Президент объединения «Опора России» Александр Калинин обратился к премьер-министру Михаилу Мишустину с предложением продлить мораторий на плановые и внеплановые проверки бизнеса (письмо есть у «Ведомостей»). Он был введен в марте в качестве антикризисной меры, его срок истекает в конце года. Введение этой меры позволило втрое снизить количество проверок, напоминает он в письме, ссылаясь на данные Минэка. Благодаря мораторию предприниматели смогли в кризисный период сосредоточиться на бизнес-процессах, не отвлекаясь на взаимодействие с контрольно-надзорными органами, пишет Калинин. При этом роста числа случаев причинения вреда, прежде всего жизни и здоровью людей, зафиксировано не было, отмечает он.Более того, в связи с обновлением законодательства о государственном контроле и надзоре (в 2020 г. вступили в силу новые правила, сформированные в том числе в рамках кампании по отказу от устаревших норм – регуляторной гильотины. – «Ведомости») бизнесу требуется время на адаптацию, поясняет Калинин.";"10/04/2022 22:31:49"
"https://www.vedomosti.ru/economics/news/2022/10/05/944074-reshetnikov-schel-slishkom-konservativnim-prognoz-vb-po-padeniyu-rossiiskogo-vvp";"Решетников: прогноз Всемирного банка по падению российского ВВП слишком консервативен";"Прогноз Всемирного банка (ВБ), в соответствии с которым падение ВВП в России по итогам 2022 г. составит 4,5%, является излишне консервативным и не учитывает планируемые и проводимые решения правительства по поддержке экономики. Об этом заявил министр экономического развития Максим Решетников, передает ТАСС.«Это их собственные оценки, которые, как правило, не учитывают реализуемые и планируемые правительствами стран стратегические меры. По 2022 г. они приближаются в сторону нашей оценки. Вместе с тем их расчеты по-прежнему излишне консервативны», – сказал он.Прогноз же Всемирного банка по российскому ВВП на 2023 г. не учитывает заложенные в бюджет РФ решения и приоритеты российского правительства, считает Решетников. По оценкам аналитиков Всемирного банка, ВВП России снизится на 4,5% в 2022 г. и на 3,6% – в 2023 г. Среди наиболее значимых негативных факторов, влияющих на российскую экономику, они выделили санкции, исход зарубежных компаний, неопределенность перспектив и падение реальных доходов населения, размывающее потребительский спрос. В 2024 г. экономика может уже вернуться к росту, считает ВБ.Минэк в свою очередь ранее улучшил прогноз по ВВП России в 2022 г.: спад ожидается только на 2,9%. В 2023 г. спад экономики будет меньше – 0,8%, при этом уже в 2024–2025 гг. ВВП будет расти по 2,6% в год, считают в министерстве. Сегодня Решетников подтвердил, что данный прогноз остается в силе.Ранее глава Минэка говорил, что российская экономика оказалась устойчивой к глобальным вызовам: спад ВВП в июле составил 4,3% после 4,9% в июне.Подписывайтесь на «Ведомости» в Telegram и будьте в курсе главных новостей экономики и бизнеса.";"10/05/2022 16:50:43"
"https://www.vedomosti.ru/economics/news/2022/10/06/944231-saudi-aramco-povisila-dlya-ssha";"Bloomberg: Saudi Aramco повысила цены на нефть для США и понизила для Европы";"Саудовская нефтедобывающая компания Saudi Aramco снизила на $1,8 за баррель ноябрьские отпускные цены для Европы и Средиземноморья, а для США – повысила на 20 центов, сообщил Bloomberg.Для Азии, куда компания поставляет большую часть своей нефти, Saudi Aramco практически не стала менять цены вопреки ожиданиям аналитиков, ожидавших их роста на 40 центов. Стоимость сорта Extra Light опустилась на 10 центов, а сортов Medium и Heavy – поднялась на 25 центов. Цену своего ключевого сорта Arab Light, а также Super Light компания оставила на прежнем уровне.Крупнейшими покупателями компании в Азиатском регионе являются Китай, Япония, Южная Корея и Индия. Как отмечает Bloomberg, повышение ноябрьских цен для Азии могло бы усилить напряжение на рынке на фоне резкого сокращения ОПЕК+ квот на нефтедобычу.Накануне страны – участницы соглашения ОПЕК+ договорились снизить квоту на добычу нефти в ноябре и декабре 2022 г. на 2 млн барр./сутки. Общая квота добычи стран альянса составит 41,86 млн барр./сутки. Это примерно соответствует уровню апреля 2022 г., когда квота составляла 41,7 млн барр./сутки.Половина сокращения придется на две страны – Россию и Саудовскую Аравию. Их квоты сокращены на 526 000 барр./сутки до 10,48 млн барр./сутки соответственно. Квота Ирака сокращена на 220 000 барр./сутки, ОАЭ – на 160 000 барр./сутки и Кувейта – на 135 000 барр./сутки. Сегодня Eвросоюз утвердил восьмой пакет санкций против России, включая потолок цен на нефть, который вступит в силу 5 декабря 2022 г. для сырой нефти и 5 февраля 2023 г. для нефтепродуктов. 7 сентября на пленарном заседании Восточного экономического форума (ВЭФ) президент Владимир Путин заявил, что Россия не будет поставлять газ, нефть, уголь и другие энергоресурсы, если это не будет соответствовать интересам экономики страны и окажется для нее невыгодным.Подписывайтесь на «Ведомости» в Telegram и будьте в курсе главных новостей экономики и бизнеса.";"10/06/2022 13:32:52"
